agglomeration,Data_year,nombre_pieces_homogene,average_loyer_m2,average_surface,total_nombre_logements,total_nombre_observations
Agglomération de Tours,2020,Maison 1-3P,10.533333333333333,61.0,3504.0,650.0
Agglomération de Tours,2020,Ensemble 4P+,8.4625,102.125,16663.0,2934.0
Agglomération de Tours,2020,Maison 4P+,8.608333333333333,112.66666666666667,12565.0,2225.0
Agglomération de Tours,2020,Appart 1P,13.221052631578948,27.105263157894736,21368.0,7030.0
Agglomération de Tours,2020,Appart 2P,10.742105263157894,44.73684210526316,35179.0,11495.0
Agglomération de Tours,2020,Appart 3P,9.25,64.61111111111111,24462.0,8030.0
Agglomération de Tours,2020,Appart 4P+,8.430769230769231,89.84615384615384,11664.0,2665.0
Agglomération de Tours,2020,Ensemble 1P,13.1875,27.0,14370.0,4233.0
Agglomération de Tours,2020,Ensemble 2P,10.675,44.625,24420.0,6954.0
Agglomération de Tours,2020,Ensemble 3P,9.4,65.125,18720.0,5136.0
Agglomération de Grenoble,2020,Maison 1-3P,10.533333333333333,61.0,5799.0,900.0
Agglomération de Grenoble,2020,Ensemble 4P+,9.858333333333333,93.41666666666667,61020.0,12594.0
Agglomération de Grenoble,2020,Maison 4P+,9.8875,116.6875,20795.0,2980.0
Agglomération de Grenoble,2020,Appart 1P,14.646153846153847,27.884615384615383,47545.0,24600.0
Agglomération de Grenoble,2020,Appart 2P,12.028070175438597,45.85964912280702,96581.0,31920.0
Agglomération de Grenoble,2020,Appart 3P,10.456363636363637,64.69090909090909,103017.0,30760.0
Agglomération de Grenoble,2020,Appart 4P+,9.734,87.6,69288.0,18010.0
Agglomération de Grenoble,2020,Ensemble 1P,14.554166666666667,28.125,32163.0,14766.0
Agglomération de Grenoble,2020,Ensemble 2P,11.954166666666666,45.875,66058.0,19284.0
Agglomération de Grenoble,2020,Ensemble 3P,10.4375,64.79166666666667,72584.0,18858.0
Agglomération de Nantes,2020,Maison 1-3P,10.169230769230769,59.92307692307692,22674.0,2940.0
Agglomération de Nantes,2020,Ensemble 4P+,9.534782608695652,96.08695652173913,126380.0,17844.0
Agglomération de Nantes,2020,Maison 4P+,9.445,103.125,60094.0,7574.0
Agglomération de Nantes,2020,Appart 1P,13.978571428571428,28.085714285714285,107950.0,35840.0
Agglomération de Nantes,2020,Appart 2P,11.385185185185186,44.81481481481482,230453.0,95368.0
Agglomération de Nantes,2020,Appart 3P,10.144303797468353,65.25316455696202,150835.0,66472.0
Agglomération de Nantes,2020,Appart 4P+,9.405,88.73333333333333,63519.0,13244.0
Agglomération de Nantes,2020,Ensemble 1P,13.875,28.1,108466.0,30828.0
Agglomération de Nantes,2020,Ensemble 2P,11.378260869565217,44.69565217391305,239112.0,82380.0
Agglomération de Nantes,2020,Ensemble 3P,9.975,65.91666666666667,172088.0,58752.0
Agglomération de Nancy,2020,Ensemble 4P+,7.982608695652174,97.17391304347827,37267.0,8616.0
Agglomération de Nancy,2020,Maison 4P+,8.307142857142857,108.07142857142857,13734.0,2568.0
Agglomération de Nancy,2020,Appart 1P,12.4125,29.291666666666668,50448.0,11344.0
Agglomération de Nancy,2020,Appart 2P,10.092592592592593,45.2962962962963,85905.0,22920.0
Agglomération de Nancy,2020,Appart 3P,8.91851851851852,66.03703703703704,70167.0,17768.0
Agglomération de Nancy,2020,Appart 4P+,7.803999999999999,93.32,39182.0,8920.0
Agglomération de Nancy,2020,Ensemble 1P,12.41904761904762,29.333333333333332,33382.0,8514.0
Agglomération de Nancy,2020,Ensemble 2P,10.095833333333333,45.333333333333336,57903.0,17250.0
Agglomération de Nancy,2020,Ensemble 3P,8.933333333333334,66.33333333333333,48817.0,13554.0
Golfe du Morbihan - Vannes Agglomération,2020,Maison 1-3P,8.233333333333334,67.33333333333333,2818.0,476.0
Golfe du Morbihan - Vannes Agglomération,2020,Ensemble 4P+,7.8,104.28571428571429,11247.0,2097.0
Golfe du Morbihan - Vannes Agglomération,2020,Maison 4P+,7.814285714285714,106.28571428571429,13623.0,2124.0
Golfe du Morbihan - Vannes Agglomération,2020,Appart 1P,12.0875,27.375,4914.0,1496.0
Golfe du Morbihan - Vannes Agglomération,2020,Appart 2P,9.6875,45.0,13858.0,3704.0
Golfe du Morbihan - Vannes Agglomération,2020,Appart 3P,8.842857142857143,62.857142857142854,10351.0,2556.0
Golfe du Morbihan - Vannes Agglomération,2020,Appart 4P+,7.933333333333334,89.66666666666667,2200.0,672.0
Golfe du Morbihan - Vannes Agglomération,2020,Ensemble 1P,12.057142857142859,27.714285714285715,3241.0,1125.0
Golfe du Morbihan - Vannes Agglomération,2020,Ensemble 2P,9.671428571428573,45.142857142857146,9615.0,2832.0
Golfe du Morbihan - Vannes Agglomération,2020,Ensemble 3P,8.6,65.0,9090.0,2217.0
Lorient Agglomération,2020,Maison 1-3P,8.366666666666667,69.66666666666667,3276.0,416.0
Lorient Agglomération,2020,Ensemble 4P+,7.4125,101.125,12229.0,2268.0
Lorient Agglomération,2020,Maison 4P+,7.4,108.875,11590.0,1424.0
Lorient Agglomération,2020,Appart 1P,11.683333333333332,28.333333333333332,3988.0,976.0
Lorient Agglomération,2020,Appart 2P,9.600000000000001,44.333333333333336,14971.0,3564.0
Lorient Agglomération,2020,Appart 3P,8.31111111111111,64.22222222222223,14754.0,3224.0
Lorient Agglomération,2020,Appart 4P+,7.45,84.5,5797.0,1600.0
Lorient Agglomération,2020,Ensemble 1P,11.74,28.2,2560.0,732.0
Lorient Agglomération,2020,Ensemble 2P,9.575,45.0,10657.0,2736.0
Lorient Agglomération,2020,Ensemble 3P,8.275,66.375,12340.0,2667.0
Auray Quiberon Terre Atlantique,2020,Maison 1-3P,8.266666666666667,67.66666666666667,2188.0,364.0
Auray Quiberon Terre Atlantique,2020,Ensemble 4P+,7.18,105.4,4971.0,999.0
Auray Quiberon Terre Atlantique,2020,Maison 4P+,7.083333333333333,108.0,7050.0,1164.0
Auray Quiberon Terre Atlantique,2020,Appart 1P,12.9,28.0,890.0,292.0
Auray Quiberon Terre Atlantique,2020,Appart 2P,9.671428571428573,45.142857142857146,4718.0,1236.0
Auray Quiberon Terre Atlantique,2020,Appart 3P,8.333333333333334,64.33333333333333,3809.0,1048.0
Auray Quiberon Terre Atlantique,2020,Ensemble 1P,12.9,28.0,458.0,222.0
Auray Quiberon Terre Atlantique,2020,Ensemble 2P,9.683333333333334,45.0,3290.0,969.0
Auray Quiberon Terre Atlantique,2020,Ensemble 3P,8.283333333333333,66.0,3911.0,1014.0
Agglomération de Lille,2020,Maison 1-3P,10.588888888888889,58.55555555555556,25304.0,4480.0
Agglomération de Lille,2020,Ensemble 4P+,9.244444444444445,95.77777777777777,65854.0,10936.0
Agglomération de Lille,2020,Maison 4P+,9.0,98.44444444444444,89228.0,11360.0
Agglomération de Lille,2020,Appart 1P,15.344444444444443,27.22222222222222,67650.0,37840.0
Agglomération de Lille,2020,Appart 2P,12.755555555555555,42.888888888888886,137274.0,71272.0
Agglomération de Lille,2020,Appart 3P,10.7,65.66666666666667,87764.0,43656.0
Agglomération de Lille,2020,Appart 4P+,9.5,92.55555555555556,42476.0,10512.0
Agglomération de Lille,2020,Ensemble 1P,15.377777777777778,27.22222222222222,34640.0,18964.0
Agglomération de Lille,2020,Ensemble 2P,12.711111111111112,42.888888888888886,71961.0,36164.0
Agglomération de Lille,2020,Ensemble 3P,10.633333333333333,65.88888888888889,52396.0,23496.0
Agglomération d'Alençon,2020,Maison 1-3P,7.3,63.0,2728.0,616.0
Agglomération d'Alençon,2020,Ensemble 4P+,6.557142857142857,93.42857142857143,3871.0,1389.0
Agglomération d'Alençon,2020,Maison 4P+,6.457142857142857,97.14285714285714,4896.0,1376.0
Agglomération d'Alençon,2020,Appart 1P,10.925,27.0,1758.0,668.0
Agglomération d'Alençon,2020,Appart 2P,8.58,43.6,3544.0,1156.0
Agglomération d'Alençon,2020,Appart 3P,6.82,63.2,2192.0,760.0
Agglomération d'Alençon,2020,Appart 4P+,6.6,82.0,909.0,476.0
Agglomération d'Alençon,2020,Ensemble 1P,10.833333333333334,27.0,1210.0,510.0
Agglomération d'Alençon,2020,Ensemble 2P,8.7,44.6,2828.0,978.0
Agglomération d'Alençon,2020,Ensemble 3P,6.925,65.0,2775.0,912.0
Agglomération d'Arras,2020,Maison 1-3P,8.6,65.0,2456.0,420.0
Agglomération d'Arras,2020,Ensemble 4P+,7.754545454545454,98.0,11316.0,1612.0
Agglomération d'Arras,2020,Maison 4P+,7.630769230769231,99.0,11302.0,1980.0
Agglomération d'Arras,2020,Appart 1P,13.077777777777778,24.77777777777778,4310.0,2262.0
Agglomération d'Arras,2020,Appart 2P,10.781818181818181,42.81818181818182,10422.0,4110.0
Agglomération d'Arras,2020,Appart 3P,8.963636363636363,66.72727272727273,7146.0,2046.0
Agglomération d'Arras,2020,Appart 4P+,8.0,94.0,3784.0,438.0
Agglomération d'Arras,2020,Ensemble 1P,12.950000000000001,25.166666666666668,3263.0,1508.0
Agglomération d'Arras,2020,Ensemble 2P,10.8,42.75,8195.0,2792.0
Agglomération d'Arras,2020,Ensemble 3P,8.925,67.625,6791.0,1592.0
Agglomération de Clermont-Ferrand,2020,Maison 1-3P,7.9799999999999995,63.1,13865.0,1680.0
Agglomération de Clermont-Ferrand,2020,Ensemble 4P+,7.729166666666667,98.58333333333333,53548.0,7752.0
Agglomération de Clermont-Ferrand,2020,Maison 4P+,7.652380952380952,104.52380952380952,38148.0,4312.0
Agglomération de Clermont-Ferrand,2020,Appart 1P,12.3375,27.666666666666668,40479.0,7536.0
Agglomération de Clermont-Ferrand,2020,Appart 2P,9.851851851851851,44.48148148148148,76312.0,13488.0
Agglomération de Clermont-Ferrand,2020,Appart 3P,8.448148148148148,66.07407407407408,68201.0,11376.0
Agglomération de Clermont-Ferrand,2020,Appart 4P+,7.634782608695652,92.56521739130434,39632.0,6024.0
Agglomération de Clermont-Ferrand,2020,Ensemble 1P,12.304761904761904,27.666666666666668,26906.0,5676.0
Agglomération de Clermont-Ferrand,2020,Ensemble 2P,9.808333333333334,44.833333333333336,53514.0,10422.0
Agglomération de Clermont-Ferrand,2020,Ensemble 3P,8.424999999999999,66.20833333333333,54631.0,9462.0
Unité urbaine de l'agglomération de Bayonne,2020,Maison 1-3P,10.175,63.75,4322.0,680.0
Unité urbaine de l'agglomération de Bayonne,2020,Maison 4P+,9.277777777777779,106.77777777777777,13431.0,1728.0
Unité urbaine de l'agglomération de Bayonne,2020,Appart 1P,14.533333333333335,28.11111111111111,8364.0,3056.0
Unité urbaine de l'agglomération de Bayonne,2020,Appart 2P,11.566666666666666,45.22222222222222,35347.0,11884.0
Unité urbaine de l'agglomération de Bayonne,2020,Appart 3P,9.8,66.44444444444444,35457.0,10640.0
Unité urbaine de l'agglomération de Bayonne,2020,Appart 4P+,8.788888888888888,94.55555555555556,17317.0,4140.0
Eurométropole de Strasbourg,2020,Ensemble 4P+,8.8,102.75,36366.0,5475.0
Eurométropole de Strasbourg,2020,Maison 4P+,8.033333333333333,120.33333333333333,5250.0,380.0
Eurométropole de Strasbourg,2020,Appart 1P,14.455555555555556,26.0,35649.0,9684.0
Eurométropole de Strasbourg,2020,Appart 2P,11.18888888888889,47.22222222222222,68962.0,15548.0
Eurométropole de Strasbourg,2020,Appart 3P,9.477777777777778,70.0,70473.0,13396.0
Eurométropole de Strasbourg,2020,Appart 4P+,8.877777777777778,100.11111111111111,46674.0,6920.0
Eurométropole de Strasbourg,2020,Ensemble 1P,14.4625,26.0,23863.0,7263.0
Eurométropole de Strasbourg,2020,Ensemble 2P,11.1375,47.5,46436.0,11685.0
Eurométropole de Strasbourg,2020,Ensemble 3P,9.475,70.25,48572.0,10092.0
Agglomération de Lyon,2020,Ensemble 4P+,10.454166666666667,97.33333333333333,193036.0,32340.0
Agglomération de Lyon,2020,Appart 1P,15.614814814814816,29.62962962962963,167901.0,34232.0
Agglomération de Lyon,2020,Appart 2P,12.796296296296296,46.0,391554.0,67328.0
Agglomération de Lyon,2020,Appart 3P,10.94074074074074,67.5925925925926,356801.0,59872.0
Agglomération de Lyon,2020,Appart 4P+,10.425925925925926,93.0,219940.0,38336.0
Agglomération de Lyon,2020,Ensemble 1P,15.758333333333333,29.666666666666668,112737.0,25764.0
Agglomération de Lyon,2020,Ensemble 2P,12.7875,45.958333333333336,265252.0,51030.0
Agglomération de Lyon,2020,Ensemble 3P,10.887500000000001,67.91666666666667,250852.0,46212.0
Agglomération de Chalon-sur-Saône,2020,Maison 1-3P,8.4,63.0,1606.0,216.0
Agglomération de Chalon-sur-Saône,2020,Ensemble 4P+,7.0,95.33333333333333,6628.0,1161.0
Agglomération de Chalon-sur-Saône,2020,Maison 4P+,7.5,102.0,3706.0,612.0
Agglomération de Chalon-sur-Saône,2020,Appart 1P,9.940000000000001,32.4,2363.0,804.0
Agglomération de Chalon-sur-Saône,2020,Appart 2P,8.7125,47.75,7782.0,2140.0
Agglomération de Chalon-sur-Saône,2020,Appart 3P,7.725,64.625,8194.0,1976.0
Agglomération de Chalon-sur-Saône,2020,Appart 4P+,6.414285714285714,88.85714285714286,5029.0,936.0
Agglomération de Chalon-sur-Saône,2020,Ensemble 1P,10.266666666666667,31.666666666666668,1353.0,606.0
Agglomération de Chalon-sur-Saône,2020,Ensemble 2P,8.766666666666666,47.5,5409.0,1635.0
Agglomération de Chalon-sur-Saône,2020,Ensemble 3P,7.883333333333333,65.66666666666667,6510.0,1611.0
Agglomération de Mâcon,2020,Maison 1-3P,8.0,65.0,1022.0,248.0
Agglomération de Mâcon,2020,Ensemble 4P+,6.94,97.8,4806.0,1518.0
Agglomération de Mâcon,2020,Maison 4P+,7.633333333333333,106.0,3080.0,564.0
Agglomération de Mâcon,2020,Appart 1P,9.383333333333333,32.0,1559.0,972.0
Agglomération de Mâcon,2020,Appart 2P,8.316666666666668,48.833333333333336,3940.0,2312.0
Agglomération de Mâcon,2020,Appart 3P,7.114285714285714,68.42857142857143,4683.0,2324.0
Agglomération de Mâcon,2020,Appart 4P+,6.457142857142857,90.71428571428571,3636.0,1460.0
Agglomération de Mâcon,2020,Ensemble 1P,9.15,32.25,1007.0,747.0
Agglomération de Mâcon,2020,Ensemble 2P,8.325,48.75,2618.0,1761.0
Agglomération de Mâcon,2020,Ensemble 3P,7.3,68.6,3666.0,1884.0
Agglomération parisienne,2020,Maison 1-3P,15.95,56.0,12.0,290.0
Agglomération parisienne,2020,Maison 4P+,15.15,104.0,12.0,498.0
Agglomération parisienne,2020,Appart 1P,24.044444444444444,26.444444444444443,96.0,14430.0
Agglomération parisienne,2020,Appart 2P,20.4,43.55555555555556,96.0,22914.0
Agglomération parisienne,2020,Appart 3P,18.47222222222222,62.94444444444444,96.0,16590.0
Agglomération parisienne,2020,Appart 4P+,18.077777777777776,95.72222222222223,96.0,9410.0
Agglomération parisienne,2020,Ensemble 1P,24.086666666666666,26.4,84.0,9622.0
Agglomération parisienne,2020,Ensemble 2P,20.39333333333333,43.733333333333334,84.0,15288.0
Agglomération parisienne,2020,Ensemble 3P,18.493333333333332,63.0,84.0,11274.0
Agglomération parisienne,2020,Ensemble 4P+,18.133333333333333,98.46666666666667,84.0,7142.0
Paris intra-muros,2020,Appart 1P,27.566666666666666,25.0,32.0,3173.0
Paris intra-muros,2020,Appart 2P,24.049999999999997,43.5,32.0,4165.0
Paris intra-muros,2020,Appart 3P,22.78333333333333,63.833333333333336,32.0,2559.0
Paris intra-muros,2020,Appart 4P+,22.400000000000002,105.66666666666667,32.0,1865.0
Paris intra-muros,2020,Ensemble 1P,27.6,25.0,28.0,2141.0
Paris intra-muros,2020,Ensemble 2P,24.08,43.6,28.0,2812.0
Paris intra-muros,2020,Ensemble 3P,22.84,64.0,28.0,1729.0
Paris intra-muros,2020,Ensemble 4P+,22.46,105.6,28.0,1261.0
Agglomération parisienne (hors Paris),2020,Maison 1-3P,15.9,56.0,4.0,144.0
Agglomération parisienne (hors Paris),2020,Maison 4P+,15.0,104.0,4.0,244.0
Agglomération parisienne (hors Paris),2020,Appart 1P,20.816666666666666,27.666666666666668,32.0,4042.0
Agglomération parisienne (hors Paris),2020,Appart 2P,17.25,43.666666666666664,32.0,7292.0
Agglomération parisienne (hors Paris),2020,Appart 3P,15.033333333333333,62.333333333333336,32.0,5736.0
Agglomération parisienne (hors Paris),2020,Appart 4P+,14.233333333333334,87.0,32.0,2840.0
Agglomération parisienne (hors Paris),2020,Ensemble 1P,20.86,27.6,28.0,2670.0
Agglomération parisienne (hors Paris),2020,Ensemble 2P,17.259999999999998,43.8,28.0,4832.0
Agglomération parisienne (hors Paris),2020,Ensemble 3P,15.14,62.2,28.0,3908.0
Agglomération parisienne (hors Paris),2020,Ensemble 4P+,14.679999999999998,92.8,28.0,2310.0
La Roche-sur-Yon Agglomération,2020,Maison 1-3P,8.2,63.0,2592.0,458.0
La Roche-sur-Yon Agglomération,2020,Ensemble 4P+,7.0,96.0,3091.0,488.0
La Roche-sur-Yon Agglomération,2020,Maison 4P+,7.1,97.0,5110.0,758.0
La Roche-sur-Yon Agglomération,2020,Appart 1P,11.0,30.0,2330.0,760.0
La Roche-sur-Yon Agglomération,2020,Appart 2P,9.1,45.0,4268.0,1910.0
La Roche-sur-Yon Agglomération,2020,Appart 3P,7.6,66.0,2368.0,1052.0
La Roche-sur-Yon Agglomération,2020,Appart 4P+,7.0,86.0,1072.0,218.0
La Roche-sur-Yon Agglomération,2020,Ensemble 1P,11.2,29.0,1216.0,403.0
La Roche-sur-Yon Agglomération,2020,Ensemble 2P,9.1,45.0,2395.0,990.0
La Roche-sur-Yon Agglomération,2020,Ensemble 3P,7.7,69.0,2168.0,697.0
Les Sables d'Olonne Agglomération,2020,Maison 1-3P,9.2,62.0,2424.0,502.0
Les Sables d'Olonne Agglomération,2020,Ensemble 4P+,8.3,96.0,1891.0,376.0
Les Sables d'Olonne Agglomération,2020,Maison 4P+,8.3,96.0,3406.0,644.0
Les Sables d'Olonne Agglomération,2020,Appart 1P,13.4,28.0,580.0,256.0
Les Sables d'Olonne Agglomération,2020,Appart 2P,11.2,42.0,2444.0,798.0
Les Sables d'Olonne Agglomération,2020,Appart 3P,9.7,63.0,1718.0,700.0
Les Sables d'Olonne Agglomération,2020,Appart 4P+,8.4,91.0,376.0,108.0
Les Sables d'Olonne Agglomération,2020,Ensemble 1P,13.1,29.0,334.0,133.0
Les Sables d'Olonne Agglomération,2020,Ensemble 2P,10.7,44.0,1509.0,456.0
Les Sables d'Olonne Agglomération,2020,Ensemble 3P,9.5,66.0,1740.0,539.0
Pays de Challans,2020,Maison 1-3P,8.4,67.0,3412.0,1262.0
Pays de Challans,2020,Ensemble 4P+,7.3,94.0,2004.0,516.0
Pays de Challans,2020,Maison 4P+,7.3,93.0,3804.0,970.0
Pays de Challans,2020,Appart 1P,12.0,30.0,262.0,164.0
Pays de Challans,2020,Appart 2P,9.9,44.0,1184.0,618.0
Pays de Challans,2020,Appart 3P,8.2,68.0,666.0,338.0
Pays de Challans,2020,Ensemble 1P,12.0,30.0,158.0,92.0
Pays de Challans,2020,Ensemble 2P,10.0,45.0,853.0,394.0
Pays de Challans,2020,Ensemble 3P,8.2,70.0,1751.0,705.0
Pays de Saint Gilles Croix de Vie,2020,Maison 1-3P,8.9,64.0,3682.0,1080.0
Pays de Saint Gilles Croix de Vie,2020,Ensemble 4P+,7.8,88.0,1921.0,402.0
Pays de Saint Gilles Croix de Vie,2020,Maison 4P+,7.8,88.0,3700.0,764.0
Pays de Saint Gilles Croix de Vie,2020,Appart 1P,12.0,29.0,174.0,104.0
Pays de Saint Gilles Croix de Vie,2020,Appart 2P,10.7,43.0,986.0,314.0
Pays de Saint Gilles Croix de Vie,2020,Appart 3P,8.9,63.0,692.0,294.0
Pays de Saint Gilles Croix de Vie,2020,Ensemble 1P,12.2,28.0,117.0,55.0
Pays de Saint Gilles Croix de Vie,2020,Ensemble 2P,10.6,43.0,752.0,235.0
Pays de Saint Gilles Croix de Vie,2020,Ensemble 3P,8.7,67.0,1899.0,606.0
Agglomération CINOR,2020,Ensemble 4P+,10.08,102.2,15748.0,1335.0
Agglomération CINOR,2020,Maison 4P+,9.9,110.0,12403.0,476.0
Agglomération CINOR,2020,Appart 1P,14.049999999999999,26.0,11827.0,4856.0
Agglomération CINOR,2020,Appart 2P,11.766666666666666,44.166666666666664,18103.0,6188.0
Agglomération CINOR,2020,Appart 3P,10.683333333333332,67.66666666666667,17260.0,4480.0
Agglomération CINOR,2020,Appart 4P+,10.316666666666668,94.5,11871.0,1304.0
Agglomération CINOR,2020,Ensemble 1P,14.02,26.2,7733.0,3648.0
Agglomération CINOR,2020,Ensemble 2P,11.739999999999998,44.4,12205.0,4662.0
Agglomération CINOR,2020,Ensemble 3P,10.540000000000001,68.6,13192.0,3447.0
Agglomération TCO,2020,Maison 1-3P,10.0,73.0,5082.0,240.0
Agglomération TCO,2020,Ensemble 4P+,10.72,102.0,12833.0,966.0
Agglomération TCO,2020,Maison 4P+,10.716666666666667,107.0,14433.0,728.0
Agglomération TCO,2020,Appart 1P,14.625,30.75,1621.0,508.0
Agglomération TCO,2020,Appart 2P,13.0,46.0,7375.0,2128.0
Agglomération TCO,2020,Appart 3P,11.716666666666667,66.5,8475.0,1556.0
Agglomération TCO,2020,Appart 4P+,10.52,87.6,5410.0,560.0
Agglomération TCO,2020,Ensemble 1P,14.466666666666667,31.0,1028.0,381.0
Agglomération TCO,2020,Ensemble 2P,13.0,46.0,5324.0,1626.0
Agglomération TCO,2020,Ensemble 3P,11.040000000000001,70.8,8479.0,1317.0
Agglomération CIVIS,2020,Maison 1-3P,9.366666666666667,71.33333333333333,5626.0,364.0
Agglomération CIVIS,2020,Ensemble 4P+,8.875,99.5,10392.0,540.0
Agglomération CIVIS,2020,Maison 4P+,8.575,103.0,15091.0,496.0
Agglomération CIVIS,2020,Appart 1P,14.14,28.0,1928.0,1256.0
Agglomération CIVIS,2020,Appart 2P,11.816666666666668,46.833333333333336,5665.0,956.0
Agglomération CIVIS,2020,Appart 3P,10.416666666666666,64.0,6862.0,868.0
Agglomération CIVIS,2020,Appart 4P+,9.7,88.0,3006.0,224.0
Agglomération CIVIS,2020,Ensemble 1P,14.275,28.0,1273.0,951.0
Agglomération CIVIS,2020,Ensemble 2P,11.72,47.4,4345.0,750.0
Agglomération CIVIS,2020,Ensemble 3P,9.76,69.4,8144.0,882.0
Agglomération CASUD,2020,Maison 1-3P,8.7,68.0,6069.0,220.0
Agglomération CASUD,2020,Ensemble 4P+,7.840000000000001,99.2,12523.0,429.0
Agglomération CASUD,2020,Maison 4P+,7.900000000000001,101.0,12751.0,444.0
Agglomération CASUD,2020,Appart 1P,13.680000000000001,27.6,2178.0,608.0
Agglomération CASUD,2020,Appart 2P,10.76,46.4,4222.0,848.0
